Unique ID,Instrument name,Type,Status,Jurisdiction,Region,Income group,Year,Emission_Coverage_%,Carbon_Price_USD,Revenue_Million_USD,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Nuclear per capita (kWh - equivalent),Hydro per capita (kWh - equivalent),Wind per capita (kWh - equivalent),Solar per capita (kWh - equivalent),Other renewables per capita (kWh - equivalent),Total_Energy_per_capita,Fossil_Fuel_Dependency_%,Population,Population_Log,Annual_CO2_emissions,GDP
Tax_NL,Netherlands carbon tax,Carbon tax,Implemented,Netherlands,Europe & Central Asia,High income,2021,3.388076580616702e-05,35.238,0.0,3672.2527,26538.045,19660.023,531.76324,12.257923,2506.8757,1570.2856,1924.212,56415.71516299999,88.39792344369187,17730565.0,16.690800600834706,139885680.0,1201645375000.0
Tax_CA_NB,New Brunswick carbon tax,Carbon tax,Abolished,New Brunswick,North America,High income,2021,0.0001861604230782,31.8344608,99.84670002,3412.7449,29741.117,30849.36,5891.803,24495.318,2388.9275,327.5703,857.2632,97964.1039,65.33334083812305,38454058.0,17.464974814013964,537478660.0,2064151000000.0
ETS_CA_NB,New Brunswick OBPS,ETS,Implemented,New Brunswick,North America,High income,2021,0.0001210042750008,,0.0,3412.7449,29741.117,30849.36,5891.803,24495.318,2388.9275,327.5703,857.2632,97964.1039,65.33334083812305,38454058.0,17.464974814013964,537478660.0,2064151000000.0
ETS_NZ,New Zealand ETS,ETS,Implemented,New Zealand,East Asia & Pacific,High income,2021,0.000787107450294,25.75989,1664.77979,3600.1892,16424.748,7643.566,0.0,11686.578,1275.1737,101.494576,5613.876,46345.625476,59.7003555693257,5107694.0,15.44625878409342,34596516.0,233868359375.0
Tax_CA_NL,Newfoundland and Labrador carbon tax,Carbon tax,Abolished,Newfoundland and Labrador,North America,High income,2021,7.564706358628896e-05,23.8758456,79.26416008,3412.7449,29741.117,30849.36,5891.803,24495.318,2388.9275,327.5703,857.2632,97964.1039,65.33334083812305,38454058.0,17.464974814013964,537478660.0,2064151000000.0
ETS_CA_NL,Newfoundland and Labrador PSS,ETS,Implemented,Newfoundland and Labrador,North America,High income,2021,6.116145566551023e-05,23.8758456,0.043375827,3412.7449,29741.117,30849.36,5891.803,24495.318,2388.9275,327.5703,857.2632,97964.1039,65.33334083812305,38454058.0,17.464974814013964,537478660.0,2064151000000.0
Tax_CA_NT,Northwest Territories carbon tax,Carbon tax,Abolished,Northwest Territories,North America,High income,2021,1.915901020847308e-05,23.8758456,26.14168146,3412.7449,29741.117,30849.36,5891.803,24495.318,2388.9275,327.5703,857.2632,97964.1039,65.33334083812305,38454058.0,17.464974814013964,537478660.0,2064151000000.0
Tax_NO,Norway carbon tax,Carbon tax,Implemented,Norway,Europe & Central Asia,High income,2021,0.0005182151388615,80.35284871,1746.083475,1810.274,19407.88,7711.8203,0.0,65567.45,5360.1514,49.615128,124.34514,100031.53596800001,28.920853828791227,5408082.0,15.5034052442203,41058000.0,528298062500.0
ETS_CA_NS,Nova Scotia OBPS,ETS,Implemented,Nova Scotia,North America,High income,2021,0.000253061825122,19.65777955,36.1601133,3412.7449,29741.117,30849.36,5891.803,24495.318,2388.9275,327.5703,857.2632,97964.1039,65.33334083812305,38454058.0,17.464974814013964,537478660.0,2064151000000.0
ETS_CA_Ontario,Ontario CaT,ETS,Abolished,Ontario,North America,High income,2021,0.0,,,3412.7449,29741.117,30849.36,5891.803,24495.318,2388.9275,327.5703,857.2632,97964.1039,65.33334083812305,38454058.0,17.464974814013964,537478660.0,2064151000000.0
ETS_CA_Ontario2,Ontario EPS,ETS,Implemented,Ontario,North America,High income,2021,0.0,,0.0,3412.7449,29741.117,30849.36,5891.803,24495.318,2388.9275,327.5703,857.2632,97964.1039,65.33334083812305,38454058.0,17.464974814013964,537478660.0,2064151000000.0
ETS_US_Oregon,Oregon ETS,ETS,Implemented,Oregon,North America,High income,2021,0.0004288290669135,,0.0,8633.825,29012.652,24589.057,5942.4014,1802.6995,2766.1233,1202.579,679.1108,74628.448,83.393847343576,340161438.0,19.64493088347109,5020111000.0,23681202000000.0
Tax_PL,Poland carbon tax,Carbon tax,Implemented,Poland,Europe & Central Asia,High income,2021,0.0018852582749106,0.078624328,,13910.262,9860.812,5881.6055,0.0,151.45862,1051.0985,254.74977,662.2313,31772.217689999998,93.32895735928719,38040303.0,17.454156787197334,330693730.0,1457955250000.0
Tax_PT,Portugal carbon tax,Carbon tax,Implemented,Portugal,Europe & Central Asia,High income,2021,0.0004327349793421,27.81387335,356.04464,218.89989,11293.137,5592.3457,0.0,2822.543,3132.606,530.29346,1258.7716,24848.596650000003,68.83440071453693,10390957.0,16.156446562867227,40299850.0,347459000000.0
Tax_CA_PE,Prince Edward Island carbon tax,Carbon tax,Abolished,Prince Edward Island,North America,High income,2021,1.5203101218059613e-05,23.8758456,24.68936582,3412.7449,29741.117,30849.36,5891.803,24495.318,2388.9275,327.5703,857.2632,97964.1039,65.33334083812305,38454058.0,17.464974814013964,537478660.0,2064151000000.0
ETS_CA_Quebec,Quebec CaT,ETS,Implemented,Quebec,North America,High income,2021,0.0011721319555173,17.94,908.4183043,3412.7449,29741.117,30849.36,5891.803,24495.318,2388.9275,327.5703,857.2632,97964.1039,65.33334083812305,38454058.0,17.464974814013964,537478660.0,2064151000000.0
ETS_RGGI,RGGI,ETS,Implemented,RGGI,North America,High income,2021,0.0017150944264833,8.69,926.1725379,8633.825,29012.652,24589.057,5942.4014,1802.6995,2766.1233,1202.579,679.1108,74628.448,83.393847343576,340161438.0,19.64493088347109,5020111000.0,23681202000000.0
ETS_JP_Saitama,Saitama ETS,ETS,Implemented,Saitama,East Asia & Pacific,High income,2021,0.0,5.415651232,0.0,10896.52,15210.018,8173.9634,1199.8367,1560.5089,186.89035,1649.7869,865.149,39742.67325,86.2561538937243,125679342.0,18.649244324335914,1058501800.0,5380121500000.0
ETS_CA_SK,Saskatchewan OBPS,ETS,Abolished,Saskatchewan,North America,High income,2021,0.0005586751863422,31.8344608,0.0,3412.7449,29741.117,30849.36,5891.803,24495.318,2388.9275,327.5703,857.2632,97964.1039,65.33334083812305,38454058.0,17.464974814013964,537478660.0,2064151000000.0
ETS_CN_Shanghai,Shanghai pilot ETS,ETS,Implemented,Shanghai,East Asia & Pacific,Upper middle income,2021,0.0021136964703679,6.315244849,0.0,17046.299,5730.4272,2665.8582,703.6374,2244.7327,1132.3813,564.63666,363.65887,30451.631329999997,83.55080923016021,1426437269.0,21.078445752887504,11284401000.0,28653542000000.0
ETS_CN_Shenzhen,Shenzhen pilot ETS,ETS,Implemented,Shenzhen,East Asia & Pacific,Upper middle income,2021,0.000484792768433,1.12000487,0.0,17046.299,5730.4272,2665.8582,703.6374,2244.7327,1132.3813,564.63666,363.65887,30451.631329999997,83.55080923016021,1426437269.0,21.078445752887504,11284401000.0,28653542000000.0
Tax_SG,Singapore carbon tax,Carbon tax,Implemented,Singapore,East Asia & Pacific,High income,2021,0.0010856648172075,3.713606655,154.147664,973.1698,138821.53,24073.488,0.0,0.0,0.0,176.21268,379.03177,164423.43225,99.6623081987756,5546291.0,15.52864015433083,50100000.0,581491562500.0
Tax_SL,Slovenia carbon tax,Carbon tax,Implemented,Slovenia,Europe & Central Asia,High income,2021,0.0001809708058068,20.32058,156.1171132,5104.0,12700.262,4261.685,6649.681,5491.9316,6.5180483,528.0551,414.74548,35156.878228300004,62.76423878340177,2113495.0,14.563854006391969,13076158.0,85286789062.0
Tax_ZA,South Africa carbon tax,Carbon tax,Implemented,South Africa,Sub-Saharan Africa,Upper middle income,2021,0.0087613152924084,9.150942752,96.77417774,16196.925,4686.5137,682.78314,494.79263,80.816795,346.49506,271.72546,20.81721,22780.868995,94.66812633325534,61502602.0,17.93459005708431,439464400.0,780391125000.0
Tax_ES,Spain carbon tax,Carbon tax,Implemented,Spain,Europe & Central Asia,High income,2021,0.0001136996511063,17.619,83.188,782.6643,13703.507,7190.4927,2918.5764,1528.6356,3202.2095,1398.1964,451.1173,31175.399200000007,69.53131172735712,47735670.0,17.681189496087235,228805710.0,2005026750000.0
Tax_SE,Sweden carbon tax,Carbon tax,Implemented,Sweden,Europe & Central Asia,High income,2021,0.0004182814154476,136.0995471,2487.789747,1816.8953,14131.449,1020.3642,12524.3955,17449.75,6410.182,356.3532,3924.8005,57634.189699999995,29.44208739348339,10416134.0,16.15886660417599,38567984.0,625638312500.0
Tax_CH,Switzerland carbon tax,Carbon tax,Implemented,Switzerland,Europe & Central Asia,High income,2021,0.0003171710671137,101.4745521,1260.404281,118.99723,11805.171,3220.2625,5241.7935,10344.829,41.01781,803.9491,715.2994,32291.31954,46.89938641634092,8707019.0,15.979640154810527,35902450.0,770974375000.0
ETS_CH,Switzerland ETS,ETS,Implemented,Switzerland,Europe & Central Asia,High income,2021,0.0001087443658675,46.10305,18.93428704,118.99723,11805.171,3220.2625,5241.7935,10344.829,41.01781,803.9491,715.2994,32291.31954,46.89938641634092,8707019.0,15.979640154810527,35902450.0,770974375000.0
Tax_MX_TA,Tamaulipas carbon tax,Carbon tax,Implemented,Tamaulipas,Latin America & Caribbean,Upper middle income,2021,0.0,,,431.86072,7494.4336,7356.4604,230.06384,669.8902,406.65335,389.67395,149.49098,17128.52704,89.22398688638204,127648151.0,18.66478822446119,446837570.0,2510266250000.0
ETS_CN_Tianjin,Tianjin pilot ETS,ETS,Implemented,Tianjin,East Asia & Pacific,Upper middle income,2021,0.001454378305299,3.804364367,11.70754352,17046.299,5730.4272,2665.8582,703.6374,2244.7327,1132.3813,564.63666,363.65887,30451.631329999997,83.55080923016021,1426437269.0,21.078445752887504,11284401000.0,28653542000000.0
ETS_JP_Tokyo,Tokyo CaT,ETS,Implemented,Tokyo,East Asia & Pacific,High income,2021,0.0,4.874086109,0.0,10896.52,15210.018,8173.9634,1199.8367,1560.5089,186.89035,1649.7869,865.149,39742.67325,86.2561538937243,125679342.0,18.649244324335914,1058501800.0,5380121500000.0
Tax_UA,Ukraine carbon tax,Carbon tax,Implemented,Ukraine,Europe & Central Asia,Upper middle income,2021,0.0017470807263227,0.35942004,43.46708291,5979.4517,2779.779,6152.9287,4793.1616,580.68146,212.54642,361.64474,64.39814,20924.59176,71.26619038038523,44298642.0,17.606464602492018,210636080.0,708698312500.0
Tax_UK,UK Carbon Price Support,Carbon tax,Implemented,United Kingdom,Europe & Central Asia,High income,2021,0.0,24.795,724.00125,949.8083,10064.272,11372.211,1678.121,197.22258,2363.144,441.46133,1847.5328,28913.77301,77.42431709710652,67668788.0,18.030135612378114,342365570.0,3328641000000.0
ETS_UK,UK ETS,ETS,Implemented,United Kingdom,Europe & Central Asia,High income,2021,0.0022784788568122,0.0,5943.445822,949.8083,10064.272,11372.211,1678.121,197.22258,2363.144,441.46133,1847.5328,28913.77301,77.42431709710652,67668788.0,18.030135612378114,342365570.0,3328641000000.0
Tax_UY,Uruguay CO2 tax,Carbon tax,Implemented,Uruguay,Latin America & Caribbean,High income,2021,0.0,,,791.35016,6225.2773,3435.551,143.03575,3663.8113,574.64105,183.27663,518.6699,15535.613089999999,67.278828324631,3396693.0,15.038313163603425,7829208.0,88723695312.0
ETS_US_Washington,Washington CCA,ETS,Implemented,Washington,North America,High income,2021,0.0,,0.0,8633.825,29012.652,24589.057,5942.4014,1802.6995,2766.1233,1202.579,679.1108,74628.448,83.393847343576,340161438.0,19.64493088347109,5020111000.0,23681202000000.0
Tax_MX_ZA,Zacatecas carbon tax,Carbon tax,Implemented,Zacatecas,Latin America & Caribbean,Upper middle income,2021,9.919597578392468e-05,14.14187867,27.66409806,431.86072,7494.4336,7356.4604,230.06384,669.8902,406.65335,389.67395,149.49098,17128.52704,89.22398688638204,127648151.0,18.66478822446119,446837570.0,2510266250000.0
Tax_AL,Albania carbon tax,Carbon tax,Implemented,Albania,Europe & Central Asia,Upper middle income,2022,0.0001097349266579,,,4466.5674,12709.674,12185.181,3185.985,2286.8958,1726.8531,770.6456,924.7415,38256.5434,76.7487592723811,2827614.0,14.854944158117037,4498282.0,44123269531.0
Tax_CA_Alberta,Alberta carbon tax,Carbon tax,Abolished,Alberta,North America,High income,2022,0.0,,,2755.592,30578.11,31893.22,5482.986,25172.082,2498.5505,363.11917,766.2707,99509.93036999999,65.54815359378891,38821259.0,17.47447859267454,547657660.0,2137410750000.0
ETS_CA_Alberta,Alberta TIER,ETS,Implemented,Alberta,North America,High income,2022,0.0030541490479243,39.96163683,390.7341301,2755.592,30578.11,31893.22,5482.986,25172.082,2498.5505,363.11917,766.2707,99509.93036999999,65.54815359378891,38821259.0,17.47447859267454,547657660.0,2137410750000.0
Tax_AR,Argentina carbon tax,Carbon tax,Implemented,Argentina,Latin America & Caribbean,Upper middle income,2022,0.0027402921357665,4.995626444,313.929632,327.9513,8445.94,10098.193,404.15274,1232.0529,766.46173,159.08643,165.03763,21598.87573,87.37530849250366,45407904.0,17.631196766797363,183768140.0,1256612250000.0
ETS_AU1,Australia CPM,ETS,Abolished,Australia,East Asia & Pacific,High income,2022,0.0,,,16348.856,21716.754,16498.18,0.0,1562.3657,2817.9727,3520.7048,380.06512,62844.89832,86.82294260731648,26200987.0,17.08130767794399,384078430.0,1687121125000.0
ETS_AU2,Australia Safeguard Mechanism,ETS,Implemented,Australia,East Asia & Pacific,High income,2022,0.0,,,16348.856,21716.754,16498.18,0.0,1562.3657,2817.9727,3520.7048,380.06512,62844.89832,86.82294260731648,26200987.0,17.08130767794399,384078430.0,1687121125000.0
ETS_AT,Austria ETS,ETS,Implemented,Austria,Europe & Central Asia,High income,2022,0.000584768190455,,0.0,3183.9185,14896.378,8729.295,0.0,9385.219,1962.8663,1025.2574,1639.8527,40822.78690000001,65.67310449840944,9064678.0,16.01989599062298,61454140.0,580689812500.0
Tax_MX_BC,Baja California carbon tax,Carbon tax,Abolished,Baja California,Latin America & Caribbean,Upper middle income,2022,0.0,,,527.44965,8151.639,7256.253,207.26918,679.31,392.1776,388.61075,162.71231,17765.421489999997,89.69864103122949,128613116.0,18.672319363011095,453799100.0,2577845750000.0
ETS_CN_Beijing,Beijing pilot ETS,ETS,Implemented,Beijing,East Asia & Pacific,Upper middle income,2022,0.0008466643026,6.527961251,0.0,17119.092,5752.533,2649.824,720.2506,2237.9558,1314.8392,736.61127,400.37872,30931.48459,82.5096154881973,1425179562.0,21.07756365185135,11711807000.0,29426844000000.0
Tax_CA_BC,BC carbon tax,Carbon tax,Abolished,British Columbia,North America,High income,2022,0.0009082398882436,39.96163683,1706.115164,2755.592,30578.11,31893.22,5482.986,25172.082,2498.5505,363.11917,766.2707,99509.93036999999,65.54815359378891,38821259.0,17.47447859267454,547657660.0,2137410750000.0
ETS_CA_BC,BC OBPS,ETS,Implemented,British Columbia,North America,High income,2022,0.0,19.98081841,,2755.592,30578.11,31893.22,5482.986,25172.082,2498.5505,363.11917,766.2707,99509.93036999999,65.54815359378891,38821259.0,17.47447859267454,547657660.0,2137410750000.0
ETS_US_California,California CaT,ETS,Implemented,California,North America,High income,2022,0.0057524881923759,30.82,4027.362236,8060.6177,29076.42,25778.037,5842.5825,1807.6666,3155.9026,1490.2085,654.3198,75865.75469999999,82.92947845676674,341534041.0,19.648957915755194,5055403000.0,24282706000000.0
Tax_CA,Canada federal fuel charge,Carbon tax,Abolished,Canada,North America,High income,2022,0.0044454874012,39.96163683,5724.429614,2755.592,30578.11,31893.22,5482.986,25172.082,2498.5505,363.11917,766.2707,99509.93036999999,65.54815359378891,38821259.0,17.47447859267454,547657660.0,2137410750000.0
ETS_CA,Canada federal OBPS,ETS,Implemented,Canada,North America,High income,2022,0.0001434028193935,39.96163683,228.9306224,2755.592,30578.11,31893.22,5482.986,25172.082,2498.5505,363.11917,766.2707,99509.93036999999,65.54815359378891,38821259.0,17.47447859267454,547657660.0,2137410750000.0
Tax_CL,Chile carbon tax,Carbon tax,Implemented,Chile,Latin America & Caribbean,High income,2022,0.0013270191962553,5.0,171.0,3387.8591,11672.78,3715.8745,0.0,2561.8923,1117.5189,1974.5564,970.39594,25400.877139999997,73.92072917998453,19553033.0,16.788641024170502,85743784.0,512890281250.0
ETS_CN,China national ETS,ETS,Implemented,China,East Asia & Pacific,Upper middle income,2022,0.096211852568182,9.199849028,,17119.092,5752.533,2649.824,720.2506,2237.9558,1314.8392,736.61127,400.37872,30931.48459,82.5096154881973,1425179562.0,21.07756365185135,11711807000.0,29426844000000.0
ETS_CN_Chongqing,Chongqing pilot ETS,ETS,Implemented,Chongqing,East Asia & Pacific,Upper middle income,2022,0.001577460593904,5.661445556,0.0,17119.092,5752.533,2649.824,720.2506,2237.9558,1314.8392,736.61127,400.37872,30931.48459,82.5096154881973,1425179562.0,21.07756365185135,11711807000.0,29426844000000.0
Tax_CO,Colombia carbon tax,Carbon tax,Implemented,Colombia,Latin America & Caribbean,Upper middle income,2022,0.0008201334690039,5.013271992,112.8595884,955.23456,5157.7354,2432.4575,0.0,3055.3372,3.5560038,23.867683,116.740456,11744.9288028,72.75844412068946,51737944.0,17.761702016113514,89436940.0,903032437500.0
Tax_DK,Denmark carbon tax,Carbon tax,Implemented,Denmark,Europe & Central Asia,High income,2022,0.0003752961105119,26.36740721,472.9672917,2063.4119,14159.971,2889.6318,0.0,6.2202373,7917.749,916.78864,3850.3809,31804.1534773,60.095970526748296,5902901.0,15.590954652357082,29094320.0,393465437500.0
Tax_EE,Estonia carbon tax,Carbon tax,Implemented,Estonia,Europe & Central Asia,High income,2022,2.6961443005966768e-05,2.2104,1.6419375,25375.463,12124.372,2989.9172,0.0,41.85716,1215.6774,1084.6464,3632.0461,46463.97926,87.142239741091,1350093.0,14.115684777620212,11966227.0,54735910156.0
ETS_EU,EU ETS,ETS,Implemented,EU,Europe & Central Asia,High income,2022,0.0259147804450853,86.526108,40407.43572,4258.633,13749.934,7619.248,3333.1106,1503.7106,2310.4333,1144.5817,1216.9813,35136.6325,72.93759582680553,,,2736946000.0,22943257126951.0
Tax_FI,Finland carbon tax,Carbon tax,Implemented,Finland,Europe & Central Asia,High income,2022,0.0003590875175292,85.1004,1636.052419,5972.6235,17681.096,1915.2617,11177.458,5952.1465,5303.7314,173.08913,7160.087,55335.49323,46.207198504083884,5569300.0,15.532780110312133,36337000.0,293108875000.0
Tax_FR,France carbon tax,Carbon tax,Implemented,France,Europe & Central Asia,High income,2022,0.0032027940641425,49.29192,8027.25,971.6879,11911.378,5830.648,10926.119,1641.1611,1440.6422,709.69794,456.43246,33887.7666,55.22262390700011,66277412.0,18.009359718378878,295303800.0,3505982750000.0
ETS_CN_Fujian,Fujian pilot ETS,ETS,Implemented,Fujian,East Asia & Pacific,Upper middle income,2022,0.0022363483010948,1.825816192,0.186450285,17119.092,5752.533,2649.824,720.2506,2237.9558,1314.8392,736.61127,400.37872,30931.48459,82.5096154881973,1425179562.0,21.07756365185135,11711807000.0,29426844000000.0
ETS_DE,Germany ETS,ETS,Implemented,Germany,Europe & Central Asia,High income,2022,0.005718324020194,33.156,6675.073102,7632.1694,14770.282,8988.545,1014.2059,514.97894,3647.128,1762.0851,1928.9202,40258.31453999999,77.97394590081616,84086227.0,18.247353354101836,667843000.0,5083222000000.0
ETS_CN_Guangdong,Guangdong pilot ETS,ETS,Implemented,Guangdong (except Shenzhen),East Asia & Pacific,Upper middle income,2022,0.0051184705566272,12.51022205,121.6401659,17119.092,5752.533,2649.824,720.2506,2237.9558,1314.8392,736.61127,400.37872,30931.48459,82.5096154881973,1425179562.0,21.07756365185135,11711807000.0,29426844000000.0
ETS_CN_Hubei,Hubei pilot ETS,ETS,Implemented,Hubei,East Asia & Pacific,Upper middle income,2022,0.0034636266924545,7.240359816,12.93070016,17119.092,5752.533,2649.824,720.2506,2237.9558,1314.8392,736.61127,400.37872,30931.48459,82.5096154881973,1425179562.0,21.07756365185135,11711807000.0,29426844000000.0
